order_id,customer_id,order_date,total_amount,order_status
2603,90,2026-01-16,49.99,Completed
2604,291,2026-01-16,179.98,Completed
2605,444,2026-01-16,4043.95,Completed
2606,287,2026-01-16,98.94,Completed
2607,184,2026-01-16,8.97,Completed
2608,376,2026-01-16,335.96,Completed
2609,374,2026-01-16,2004.94,Completed
2610,330,2026-01-16,3323.94,Completed
2611,78,2026-01-16,24.95,Completed
2612,303,2026-01-16,89.99,Completed
2613,157,2026-01-16,1.49,Completed
2614,380,2026-01-17,2215.93,Completed
2615,264,2026-01-17,119.99,Completed
2616,84,2026-01-17,181.96,Completed
2617,406,2026-01-17,4221.95,Completed
2618,373,2026-01-17,202.35,Completed
2619,375,2026-01-17,2226.93,Completed
2620,271,2026-01-17,74.97,Completed
2621,409,2026-01-17,269.97,Completed
2622,335,2026-01-17,30.45,Completed
2623,138,2026-01-17,15599.95,Completed
2624,375,2026-01-17,845.95,Completed
2625,403,2026-01-17,11.97,Completed
2626,245,2026-01-17,24.99,Completed
2627,8,2026-01-17,116.96,Completed
2628,109,2026-01-17,307.92,Completed
2629,449,2026-01-17,24.96,Completed
2630,329,2026-01-17,0.99,Completed
2631,460,2026-01-17,69.83,Completed
2632,268,2026-01-17,219.98,Completed
2633,461,2026-01-17,149.97,Completed
2634,166,2026-01-17,5699.97,Completed
2635,436,2026-01-17,2823.94,Completed
2636,167,2026-01-17,106.96,Completed
2637,372,2026-01-17,6065.92,Completed
2638,447,2026-01-17,13567.43,Completed
2639,276,2026-01-17,449.97,Completed
2640,249,2026-01-17,3599.93,Completed
2641,482,2026-01-17,139.96,Completed
2642,274,2026-01-17,1914.98,Completed
2643,40,2026-01-17,2889.93,Completed
2644,459,2026-01-17,23.98,Completed
2645,254,2026-01-17,123.95,Completed
2646,311,2026-01-17,899.97,Completed
2647,23,2026-01-17,36.77,Completed
2648,381,2026-01-17,7523.93,Completed
2649,435,2026-01-17,4248.92,Completed
2650,80,2026-01-17,38999.97,Completed
2651,197,2026-01-17,159.97,Completed
2652,142,2026-01-17,35.97,Completed
2653,83,2026-01-17,394.92,Completed
2654,392,2026-01-17,3.99,Completed
2655,331,2026-01-17,67.45,Completed
2656,168,2026-01-18,897.94,Completed
2657,350,2026-01-18,1649.94,Completed
2658,342,2026-01-18,132.92,Completed
2659,92,2026-01-18,359.97,Completed
2660,439,2026-01-18,4199.97,Completed
2661,23,2026-01-18,75.96,Completed
2662,491,2026-01-18,17.97,Completed
2663,262,2026-01-18,24.99,Completed
2664,268,2026-01-18,1131.95,Completed
2665,438,2026-01-18,83.75,Completed
2666,433,2026-01-18,32.93,Completed
2667,495,2026-01-18,1.99,Completed
2668,82,2026-01-18,188.95,Completed
2669,250,2026-01-18,24515.96,Completed
2670,394,2026-01-18,46.95,Completed
2671,152,2026-01-18,81.98,Completed
2672,107,2026-01-18,3.99,Completed
2673,205,2026-01-18,20.97,Completed
2674,320,2026-01-18,139.97,Completed
2675,378,2026-01-18,130.92,Completed
2676,466,2026-01-18,39.99,Completed
2677,250,2026-01-18,3823.95,Completed
2678,4,2026-01-18,517.92,Completed
2679,266,2026-01-18,276.96,Completed
2680,400,2026-01-19,138.96,Completed
2681,6,2026-01-19,215.96,Completed
2682,109,2026-01-19,5009.9,Completed
2683,37,2026-01-19,29.97,Completed
2684,31,2026-01-19,94.97,Completed
2685,394,2026-01-19,14087.42,Completed
2686,302,2026-01-19,134.32,Completed
2687,488,2026-01-19,42016.94,Completed
2688,90,2026-01-19,4544.92,Completed
2689,384,2026-01-19,3.98,Completed
2690,315,2026-01-19,350.94,Completed
2691,423,2026-01-19,90.43,Completed
2692,213,2026-01-19,59.97,Completed
2693,143,2026-01-19,81.96,Completed
2694,273,2026-01-19,79.99,Completed
2695,87,2026-01-19,27074.94,Completed
2696,121,2026-01-19,8.99,Completed
2697,220,2026-01-19,60.93,Completed
2698,199,2026-01-19,139.98,Completed
2699,326,2026-01-19,22224.91,Completed
2700,325,2026-01-19,2529.95,Completed
2701,106,2026-01-19,14202.92,Completed
2702,384,2026-01-19,7550.91,Completed
2703,376,2026-01-19,82.25,Completed
2704,7,2026-01-19,149.91,Completed
2705,303,2026-01-19,65.93,Completed
2706,24,2026-01-19,45346.91,Completed
2707,14,2026-01-19,323.91,Completed
2708,124,2026-01-19,39.97,Completed
2709,72,2026-01-19,259.98,Completed
2710,254,2026-01-19,11.98,Completed
2711,182,2026-01-19,93.91,Completed
2712,325,2026-01-19,134.94,Completed
2713,5,2026-01-19,95.98,Completed
2714,193,2026-01-19,128.96,Completed
2715,276,2026-01-19,64.96,Completed
2716,469,2026-01-19,4517.95,Completed
2717,322,2026-01-19,134.57,Completed
2718,403,2026-01-19,39.42,Completed
2719,113,2026-01-19,59.98,Completed
2720,114,2026-01-19,39.99,Completed
2721,269,2026-01-19,4.99,Completed
2722,3,2026-01-19,279.95,Completed
2723,323,2026-01-19,47.96,Completed
2724,383,2026-01-19,18044.9,Completed
2725,449,2026-01-19,151.95,Completed
2726,298,2026-01-19,79.96,Completed
2727,255,2026-01-19,286.29,Completed
2728,419,2026-01-19,32.97,Completed
2729,370,2026-01-19,3346.92,Completed
2730,478,2026-01-19,89.99,Completed
2731,416,2026-01-19,33.98,Completed
2732,269,2026-01-19,36.95,Completed
2733,184,2026-01-19,17.48,Completed
2734,101,2026-01-19,29.98,Completed
2735,162,2026-01-19,99.97,Completed
2736,380,2026-01-19,21.48,Completed
2737,176,2026-01-19,396.51,Completed
2738,212,2026-01-19,1507.95,Completed
2739,270,2026-01-19,1099.95,Completed
2740,191,2026-01-19,121.92,Completed
2741,280,2026-01-19,217.93,Completed
2742,32,2026-01-19,29.98,Completed
2743,223,2026-01-19,56.94,Completed
2744,346,2026-01-19,4511.95,Completed
2745,247,2026-01-19,3135.95,Completed
2746,268,2026-01-19,39.97,Completed
2747,176,2026-01-19,273.95,Completed
2748,292,2026-01-19,3045.94,Completed
2749,155,2026-01-19,157.96,Completed
2750,303,2026-01-19,5492.92,Completed
2751,271,2026-01-20,29.96,Completed
2752,136,2026-01-20,9.99,Completed
2753,70,2026-01-20,5999.97,Completed
2754,339,2026-01-20,84.94,Completed
2755,48,2026-01-20,1099.99,Completed
2756,229,2026-01-20,10.96,Completed
2757,364,2026-01-20,9.98,Completed
2758,318,2026-01-20,31.97,Completed
2759,280,2026-01-20,14.98,Completed
2760,99,2026-01-20,89.97,Completed
2761,298,2026-01-20,26000.77,Completed
2762,198,2026-01-20,15.97,Completed
2763,206,2026-01-20,3374.91,Completed
2764,111,2026-01-20,14.97,Completed
2765,25,2026-01-20,13029.95,Completed
2766,52,2026-01-20,34.98,Completed
2767,324,2026-01-20,39.97,Completed
2768,469,2026-01-20,964.42,Completed
2769,498,2026-01-20,427.9,Completed
2770,392,2026-01-20,57.95,Completed
2771,100,2026-01-20,339.9,Completed
2772,341,2026-01-20,567.92,Completed
2773,297,2026-01-20,8.99,Completed
2774,85,2026-01-20,41999.97,Completed
2775,33,2026-01-20,155.94,Completed
2776,260,2026-01-21,82.95,Completed
2777,470,2026-01-21,119.97,Completed
2778,9,2026-01-21,2569.95,Completed
2779,231,2026-01-21,22287.92,Completed
2780,209,2026-01-21,223.93,Completed
2781,264,2026-01-21,312.27,Completed
2782,42,2026-01-21,797.89,Completed
2783,5,2026-01-21,202.89,Completed
2784,178,2026-01-21,1099.99,Completed
2785,269,2026-01-21,359.97,Completed
2786,265,2026-01-21,28041.89,Completed
2787,305,2026-01-21,14617.93,Completed
2788,245,2026-01-21,8999.99,Completed
2789,237,2026-01-21,301.92,Completed
2790,197,2026-01-21,35589.93,Completed
2791,132,2026-01-21,20.97,Completed
2792,179,2026-01-21,25.44,Completed
2793,115,2026-01-21,12.99,Completed
2794,425,2026-01-21,27098.79,Completed
2795,82,2026-01-21,179.98,Completed
2796,140,2026-01-21,156.95,Completed
2797,285,2026-01-21,156.74,Completed
2798,487,2026-01-21,2498.91,Completed
2799,94,2026-01-21,120.96,Completed
2800,408,2026-01-21,311.94,Completed
2801,172,2026-01-21,1659.96,Completed
2802,493,2026-01-21,115.44,Completed
2803,279,2026-01-21,10.99,Completed
2804,107,2026-01-21,53.43,Completed
2805,39,2026-01-21,25.96,Completed
2806,268,2026-01-21,4.47,Completed
2807,11,2026-01-21,163.9,Completed
2808,243,2026-01-21,4599.96,Completed
2809,473,2026-01-21,26.97,Completed
2810,309,2026-01-21,15105.96,Completed
2811,175,2026-01-22,11039.97,Completed
2812,17,2026-01-22,112.92,Completed
2813,232,2026-01-22,476.73,Completed
2814,392,2026-01-22,122.43,Completed
2815,341,2026-01-22,313.92,Completed
2816,94,2026-01-22,27208.51,Completed
2817,269,2026-01-22,14019.97,Completed
2818,158,2026-01-22,517.92,Completed
2819,357,2026-01-22,3626.95,Completed
2820,172,2026-01-22,215.73,Completed
2821,168,2026-01-22,66.94,Completed
2822,266,2026-01-22,1660.91,Completed
2823,311,2026-01-22,82.94,Completed
2824,243,2026-01-22,50.95,Completed
2825,445,2026-01-22,799.99,Completed
2826,495,2026-01-22,78.96,Completed
2827,458,2026-01-22,19.98,Completed
2828,192,2026-01-22,299.42,Completed
2829,465,2026-01-22,5.49,Completed
2830,189,2026-01-22,320.44,Completed
2831,93,2026-01-22,27185.92,Completed
2832,258,2026-01-22,125.95,Completed
2833,77,2026-01-22,181.82,Completed
2834,476,2026-01-22,25.98,Completed
2835,289,2026-01-22,559.94,Completed
2836,385,2026-01-22,229.93,Completed
2837,8,2026-01-22,65.82,Completed
2838,168,2026-01-22,99.98,Completed
2839,193,2026-01-22,1262.92,Completed
2840,99,2026-01-22,17999.98,Completed
2841,13,2026-01-22,5029.93,Completed
2842,106,2026-01-23,192.94,Completed
2843,125,2026-01-23,99.98,Completed
2844,88,2026-01-23,12.99,Completed
2845,252,2026-01-23,11.97,Completed
2846,351,2026-01-23,22.45,Completed
2847,86,2026-01-23,389.97,Completed
2848,280,2026-01-23,15507.93,Completed
2849,455,2026-01-23,20.55,Completed
2850,366,2026-01-23,17.98,Completed
2851,397,2026-01-23,79.95,Completed
2852,67,2026-01-23,188.94,Completed
2853,398,2026-01-23,278.52,Completed
2854,299,2026-01-23,246.95,Completed
2855,219,2026-01-23,62.96,Completed
2856,170,2026-01-23,117.91,Completed
2857,249,2026-01-23,223.96,Completed
2858,165,2026-01-23,496.89,Completed
2859,364,2026-01-23,19.96,Completed
2860,23,2026-01-23,274.95,Completed
2861,19,2026-01-23,31.96,Completed
2862,152,2026-01-23,2032.94,Completed
2863,147,2026-01-23,303.91,Completed
2864,330,2026-01-23,27.99,Completed
2865,488,2026-01-23,8.99,Completed
2866,375,2026-01-23,484.93,Completed
2867,408,2026-01-23,98.93,Completed
2868,343,2026-01-23,22.97,Completed
2869,192,2026-01-23,13.98,Completed
2870,413,2026-01-23,1249.92,Completed
2871,343,2026-01-23,39.98,Completed
2872,436,2026-01-23,1075.91,Completed
2873,105,2026-01-23,44.97,Completed
2874,500,2026-01-23,108.93,Completed
2875,423,2026-01-23,44.97,Completed
2876,104,2026-01-23,66.95,Completed
2877,330,2026-01-23,39052.41,Completed
2878,82,2026-01-23,4.99,Completed
2879,273,2026-01-23,43653.91,Completed
2880,96,2026-01-23,2268.73,Completed
2881,358,2026-01-23,91.52,Completed
2882,455,2026-01-23,2698.91,Completed
2883,208,2026-01-23,20.97,Completed
2884,438,2026-01-23,66.95,Completed
2885,348,2026-01-23,39.99,Completed
2886,67,2026-01-23,1533.84,Completed
2887,212,2026-01-23,82.92,Completed
2888,194,2026-01-23,404.96,Completed
2889,313,2026-01-23,26063.94,Completed
2890,124,2026-01-23,1799.99,Completed
2891,214,2026-01-23,105.44,Completed
2892,392,2026-01-23,36.97,Completed
2893,155,2026-01-23,3927.95,Completed
2894,64,2026-01-23,42129.93,Completed
2895,159,2026-01-23,4.58,Completed
2896,322,2026-01-23,1231.92,Completed
2897,272,2026-01-23,3.99,Completed
2898,163,2026-01-23,578.94,Completed
2899,397,2026-01-23,119.97,Completed
2900,428,2026-01-23,34.94,Completed
2901,292,2026-01-23,39.98,Completed
2902,156,2026-01-23,1504.97,Completed
2903,270,2026-01-23,299.97,Completed
2904,115,2026-01-23,4739.94,Completed
2905,167,2026-01-23,7.98,Completed
2906,469,2026-01-23,273.93,Completed
2907,477,2026-01-23,2706.91,Completed
2908,185,2026-01-23,89.91,Completed
2909,93,2026-01-23,59.96,Completed
2910,193,2026-01-23,6244.92,Completed
2911,261,2026-01-23,360.91,Completed
2912,485,2026-01-24,3017.96,Completed
2913,492,2026-01-24,224.22,Completed
2914,174,2026-01-24,2677.94,Completed
2915,405,2026-01-24,7.98,Completed
2916,377,2026-01-24,42061.42,Completed
2917,249,2026-01-24,365.94,Completed
2918,483,2026-01-24,46.43,Completed
2919,221,2026-01-24,52.94,Completed
2920,41,2026-01-24,5005.47,Completed
2921,219,2026-01-24,66.93,Completed
2922,373,2026-01-24,1.98,Completed
2923,258,2026-01-24,79.98,Completed
2924,137,2026-01-24,7.98,Completed
2925,243,2026-01-24,59.97,Completed
2926,193,2026-01-24,254.93,Completed
2927,259,2026-01-24,5495.92,Completed
2928,336,2026-01-24,1658.94,Completed
2929,311,2026-01-24,22275.94,Completed
2930,103,2026-01-24,109.53,Completed
2931,494,2026-01-24,14.99,Completed
2932,338,2026-01-24,3095.94,Completed
2933,448,2026-01-24,359.97,Completed
2934,450,2026-01-24,3659.94,Completed
2935,59,2026-01-24,45.92,Completed
2936,452,2026-01-24,25.46,Completed
2937,209,2026-01-24,11006.97,Completed
2938,342,2026-01-24,95.96,Completed
2939,229,2026-01-24,16226.95,Completed
2940,164,2026-01-24,33.98,Completed
2941,357,2026-01-24,23.94,Completed
2942,183,2026-01-24,3.98,Completed
2943,4,2026-01-24,103.97,Completed
2944,290,2026-01-24,502.9,Completed
2945,47,2026-01-24,531.92,Completed
2946,110,2026-01-24,7634.9,Completed
2947,312,2026-01-24,5999.97,Completed
2948,488,2026-01-24,38.92,Completed
2949,252,2026-01-24,1629.91,Completed
2950,345,2026-01-25,8999.99,Completed
2951,55,2026-01-25,18.97,Completed
2952,240,2026-01-25,55.02,Completed
2953,408,2026-01-25,13003.98,Completed
2954,487,2026-01-25,6174.92,Completed
2955,375,2026-01-25,1899.99,Completed
2956,187,2026-01-25,59.94,Completed
2957,235,2026-01-25,122.46,Completed
2958,57,2026-01-25,92.92,Completed
2959,104,2026-01-25,134.92,Completed
2960,337,2026-01-25,304.95,Completed
2961,431,2026-01-25,12.99,Completed
2962,129,2026-01-25,404.96,Completed
2963,228,2026-01-25,33239.95,Completed
2964,361,2026-01-25,3299.97,Completed
2965,309,2026-01-25,94.93,Completed
2966,139,2026-01-25,51.91,Completed
2967,67,2026-01-25,1134.96,Completed
2968,178,2026-01-25,37.94,Completed
2969,232,2026-01-25,43.93,Completed
2970,73,2026-01-25,372.94,Completed
2971,100,2026-01-25,99.97,Completed
2972,493,2026-01-25,2614.89,Completed
2973,225,2026-01-25,37549.91,Completed
2974,20,2026-01-25,180.91,Completed
2975,127,2026-01-25,11.98,Completed
2976,483,2026-01-25,359.97,Completed
2977,390,2026-01-25,3952.91,Completed
2978,349,2026-01-25,143.94,Completed
2979,45,2026-01-25,79.98,Completed
2980,454,2026-01-25,230.43,Completed
2981,43,2026-01-25,4.99,Completed
2982,281,2026-01-25,1616.92,Completed
2983,120,2026-01-25,89.42,Completed
2984,124,2026-01-25,9.98,Completed
2985,23,2026-01-25,281.94,Completed
2986,136,2026-01-25,4.58,Completed
2987,84,2026-01-25,26.97,Completed
2988,47,2026-01-26,26.97,Completed
2989,51,2026-01-26,4502.96,Completed
2990,118,2026-01-26,239.97,Completed
2991,217,2026-01-26,75.94,Completed
2992,484,2026-01-26,188.45,Completed
2993,236,2026-01-26,23.97,Completed
2994,445,2026-01-26,36.94,Completed
2995,61,2026-01-26,28069.4,Completed
2996,352,2026-01-26,551.93,Completed
2997,328,2026-01-26,13119.96,Completed
2998,135,2026-01-26,30.98,Completed
2999,236,2026-01-26,158.91,Completed
3000,243,2026-01-26,56.94,Completed
3001,101,2026-01-26,1184.92,Completed
3002,71,2026-01-26,68.96,Completed
3003,207,2026-01-26,78.93,Completed
3004,450,2026-01-26,3884.91,Completed
3005,99,2026-01-26,5401.96,Completed
3006,157,2026-01-26,349.98,Completed
3007,490,2026-01-26,281.92,Completed
3008,225,2026-01-26,11.98,Completed
3009,60,2026-01-26,199.9,Completed
3010,35,2026-01-26,13.27,Completed
3011,444,2026-01-26,42.28,Completed
3012,459,2026-01-26,48.97,Completed
3013,181,2026-01-26,38999.97,Completed
3014,70,2026-01-27,29.98,Completed
3015,295,2026-01-27,4.98,Completed
3016,444,2026-01-27,4100.94,Completed
3017,26,2026-01-27,1089.95,Completed
3018,128,2026-01-27,4223.91,Completed
3019,248,2026-01-27,359.97,Completed
3020,118,2026-01-27,179.98,Completed
3021,497,2026-01-27,73.97,Completed
3022,369,2026-01-27,1499.99,Completed
3023,464,2026-01-27,7.47,Completed
3024,23,2026-01-27,7.98,Completed
3025,353,2026-01-27,32999.97,Completed
3026,110,2026-01-27,23.95,Completed
3027,400,2026-01-27,297.95,Completed
3028,135,2026-01-27,563.92,Completed
3029,364,2026-01-27,3755.91,Completed
3030,285,2026-01-27,13.98,Completed
3031,91,2026-01-27,4144.91,Completed
3032,454,2026-01-27,9.99,Completed
3033,279,2026-01-27,33059.95,Completed
3034,48,2026-01-27,313.45,Completed
3035,368,2026-01-27,5.99,Completed
3036,149,2026-01-27,6.98,Completed
3037,374,2026-01-27,11314.92,Completed
3038,354,2026-01-27,68.95,Completed
3039,495,2026-01-27,235.96,Completed
3040,140,2026-01-27,179.98,Completed
3041,128,2026-01-27,3155.94,Completed
3042,216,2026-01-27,117.96,Completed
3043,62,2026-01-27,4054.94,Completed
3044,88,2026-01-27,117.92,Completed
3045,187,2026-01-27,45.95,Completed
3046,86,2026-01-27,29.98,Completed
3047,215,2026-01-27,507.91,Completed
3048,417,2026-01-27,6.48,Completed
3049,283,2026-01-27,107.93,Completed
3050,264,2026-01-27,42.96,Completed
3051,373,2026-01-27,49.99,Completed
3052,279,2026-01-27,26.28,Completed
3053,106,2026-01-27,5.99,Completed
3054,27,2026-01-27,87.97,Completed
3055,351,2026-01-27,0.99,Completed
3056,78,2026-01-27,1.29,Completed
3057,402,2026-01-27,217.95,Completed
3058,15,2026-01-27,17.97,Completed
3059,214,2026-01-27,63.96,Completed
3060,315,2026-01-27,28844.9,Completed
3061,129,2026-01-27,1668.91,Completed
3062,104,2026-01-27,42145.89,Completed
3063,426,2026-01-27,18268.91,Completed
3064,289,2026-01-27,163.94,Completed
3065,132,2026-01-27,5064.93,Completed
3066,55,2026-01-27,68.92,Completed
3067,374,2026-01-27,384.94,Completed
3068,225,2026-01-27,2700.94,Completed
3069,264,2026-01-27,102.94,Completed
3070,420,2026-01-27,408.94,Completed
3071,471,2026-01-27,106.73,Completed
3072,65,2026-01-27,1579.95,Completed
3073,316,2026-01-27,183.93,Completed
3074,310,2026-01-27,21.94,Completed
3075,146,2026-01-27,219.42,Completed
3076,242,2026-01-27,17.97,Completed
3077,394,2026-01-27,17.98,Completed
3078,383,2026-01-27,3019.96,Completed
3079,147,2026-01-27,2253.4,Completed
3080,8,2026-01-27,416.92,Completed
3081,125,2026-01-27,345.92,Completed
3082,55,2026-01-27,7.47,Completed
3083,417,2026-01-27,47.97,Completed
3084,21,2026-01-27,381.9,Completed
3085,489,2026-01-27,154.9,Completed
3086,297,2026-01-27,74.97,Completed
3087,288,2026-01-27,71.94,Completed
3088,31,2026-01-27,4.58,Completed
3089,250,2026-01-27,30.98,Completed
3090,312,2026-01-27,10199.94,Completed
3091,291,2026-01-27,239.97,Completed
3092,258,2026-01-28,1.29,Completed
3093,111,2026-01-28,120.93,Completed
3094,402,2026-01-28,193.22,Completed
3095,20,2026-01-28,107.94,Completed
3096,411,2026-01-28,1.58,Completed
3097,50,2026-01-28,20.97,Completed
3098,21,2026-01-28,2163.94,Completed
3099,374,2026-01-28,26332.45,Completed
3100,288,2026-01-28,13.95,Completed
3101,263,2026-01-28,269.94,Completed
3102,316,2026-01-28,4021.89,Completed
3103,37,2026-01-28,57.45,Completed
3104,390,2026-01-28,128.94,Completed
3105,237,2026-01-28,1551.93,Completed
3106,276,2026-01-28,191.91,Completed
3107,434,2026-01-28,6013.52,Completed
3108,234,2026-01-28,180.95,Completed
3109,463,2026-01-28,74.97,Completed
3110,368,2026-01-28,161.91,Completed
3111,403,2026-01-28,153.97,Completed
3112,26,2026-01-28,206.9,Completed
3113,6,2026-01-28,153.91,Completed
3114,160,2026-01-28,239.98,Completed
3115,205,2026-01-28,52.95,Completed
3116,378,2026-01-28,87.94,Completed
3117,192,2026-01-28,4539.95,Completed
3118,286,2026-01-28,72.95,Completed
3119,260,2026-01-28,1740.93,Completed
3120,380,2026-01-28,79.98,Completed
3121,467,2026-01-28,272.94,Completed
3122,90,2026-01-28,2999.98,Completed
3123,410,2026-01-28,5058.92,Completed
3124,149,2026-01-28,359.97,Completed
3125,323,2026-01-28,29.96,Completed
3126,103,2026-01-28,1.98,Completed
3127,304,2026-01-28,1528.94,Completed
3128,247,2026-01-28,26065.95,Completed
3129,14,2026-01-28,34.99,Completed
3130,426,2026-01-28,14042.97,Completed
3131,482,2026-01-28,3737.41,Completed
3132,430,2026-01-28,179.97,Completed
3133,367,2026-01-28,23.97,Completed
3134,314,2026-01-28,269.95,Completed
3135,231,2026-01-28,2216.93,Completed
3136,9,2026-01-28,2569.95,Completed
3137,277,2026-01-28,422.91,Completed
3138,348,2026-01-28,14.97,Completed
3139,205,2026-01-28,6119.92,Completed
3140,335,2026-01-28,1530.95,Completed
