order_date,state,segment,title,quantity,total_price
2026-01-21,MO,VIP,Amazon Echo Plus,3,299.97
2026-01-21,MO,VIP,Water,1,0.99
2026-01-21,MO,VIP,Ice Cream,2,10.98
2026-01-21,GA,New,Family Tree Photo Frame,2,59.98
2026-01-21,GA,New,New DELL XPS 13 9300 Laptop,1,1499.99
2026-01-21,GA,New,Amazon Echo Plus,1,99.99
2026-01-21,FL,New,Microwave Oven,1,89.99
2026-01-21,FL,New,Mug Tree Stand,1,15.99
2026-01-21,FL,New,Kiwi,3,7.47
2026-01-21,FL,New,Soft Drinks,1,1.99
2026-01-21,CA,VIP,Dog Food,1,10.99
2026-01-21,WA,Returning,Beef Steak,2,25.98
2026-01-21,WA,Returning,Red Nail Polish,2,17.98
2026-01-21,WA,Returning,Cucumber,1,1.49
2026-01-21,WA,Returning,Strawberry,2,7.98
2026-01-21,GA,New,Kitchen Sieve,2,15.98
2026-01-21,GA,New,Glass,2,9.98
2026-01-21,MO,New,Cucumber,3,4.47
2026-01-21,TX,New,House Showpiece Plant,3,119.97
2026-01-21,TX,New,Milk,1,3.49
2026-01-21,TX,New,Grater Black,3,32.97
2026-01-21,TX,New,Kiwi,3,7.47
2026-01-21,TX,VIP,Amazon Echo Plus,1,99.99
2026-01-21,TX,VIP,New DELL XPS 13 9300 Laptop,3,4499.97
2026-01-21,WA,New,Slotted Turner,3,26.97
2026-01-21,TX,VIP,Lenovo Yoga 920,1,1099.99
2026-01-21,TX,VIP,Eggs,2,5.98
2026-01-21,TX,VIP,Rolex Submariner Watch,1,13999.99
2026-01-22,WA,New,Protein Powder,2,39.98
2026-01-22,WA,New,Rolex Datejust,1,10999.99
2026-01-22,IL,Returning,Juice,3,11.97
2026-01-22,IL,Returning,House Showpiece Plant,2,79.98
2026-01-22,IL,Returning,Honey Jar,3,20.97
2026-01-22,WA,Returning,Black Aluminium Cup,1,5.99
2026-01-22,WA,Returning,Microwave Oven,3,269.97
2026-01-22,WA,Returning,Amazon Echo Plus,2,199.98
2026-01-22,WA,Returning,Lemon,1,0.79
2026-01-22,WA,Returning,Bamboo Spatula,2,15.98
2026-01-22,WA,Returning,Kiwi,3,7.47
2026-01-22,WA,Returning,Brown Leather Belt Watch,1,89.99
2026-01-22,WA,Returning,Slotted Turner,1,8.99
2026-01-22,CA,New,Wooden Rolling Pin,3,35.97
2026-01-22,CA,New,Strawberry,2,7.98
2026-01-22,CA,New,Dior J'adore,3,269.97
2026-01-22,GA,Returning,Potatoes,2,4.58
2026-01-22,GA,Returning,Dior J'adore,2,179.98
2026-01-22,GA,Returning,Wooden Rolling Pin,2,23.98
2026-01-22,GA,Returning,Rolex Cellini Date Black Dial,3,26999.97
2026-01-22,MO,New,Black Whisk,2,19.98
2026-01-22,MO,New,Rolex Submariner Watch,1,13999.99
2026-01-22,TX,Returning,Nike Air Jordan 1 Red And Black,2,299.98
2026-01-22,TX,Returning,Cat Food,2,17.98
2026-01-22,TX,Returning,Boxed Blender,3,119.97
2026-01-22,TX,Returning,Nike Baseball Cleats,1,79.99
2026-01-22,FL,New,Asus Zenbook Pro Dual Screen Laptop,2,3599.98
2026-01-22,FL,New,Cat Food,3,26.97
2026-01-22,GA,New,Green Chili Pepper,2,1.98
2026-01-22,GA,New,Dolce Shine Eau de,3,209.97
2026-01-22,GA,New,Green Bell Pepper,1,1.29
2026-01-22,GA,New,Kiwi,1,2.49
2026-01-22,TX,Returning,Cat Food,2,17.98
2026-01-22,TX,Returning,House Showpiece Plant,1,39.99
2026-01-22,TX,Returning,Spoon,1,4.99
2026-01-22,TX,Returning,Red Onions,2,3.98
2026-01-22,WA,Returning,Tissue Paper Box,2,4.98
2026-01-22,WA,Returning,Kitchen Sieve,3,23.97
2026-01-22,WA,Returning,Mug Tree Stand,2,31.98
2026-01-22,WA,Returning,Wooden Bathroom Sink With Mirror,2,1599.98
2026-01-22,MO,Returning,Lunch Box,1,12.99
2026-01-22,MO,Returning,Man Short Sleeve Shirt,2,39.98
2026-01-22,MO,Returning,Kiwi,2,4.98
2026-01-22,MO,Returning,Gigabyte Aorus Men Tshirt,1,24.99
2026-01-22,TX,VIP,Ice Cube Tray,2,11.98
2026-01-22,TX,VIP,Red Lipstick,3,38.97
2026-01-22,FL,VIP,Wooden Bathroom Sink With Mirror,1,799.99
2026-01-22,WA,New,Pan,3,74.97
2026-01-22,WA,New,Fork,1,3.99
2026-01-22,MO,New,Black Whisk,2,19.98
2026-01-22,TX,VIP,Man Plaid Shirt,1,34.99
2026-01-22,TX,VIP,Protein Powder,1,19.99
2026-01-22,TX,VIP,Cucumber,3,4.47
2026-01-22,TX,VIP,Gucci Bloom Eau de,3,239.97
2026-01-22,GA,VIP,Ice Cream,1,5.49
2026-01-22,FL,New,Men Check Shirt,1,27.99
2026-01-22,FL,New,Tissue Paper Box,1,2.49
2026-01-22,FL,New,Table Lamp,1,49.99
2026-01-22,FL,New,Gucci Bloom Eau de,3,239.97
2026-01-22,FL,New,Puma Future Rider Trainers,2,179.98
2026-01-22,FL,New,Rolex Cellini Date Black Dial,3,26999.97
2026-01-22,FL,New,Soft Drinks,3,5.97
2026-01-22,FL,Returning,Gigabyte Aorus Men Tshirt,1,24.99
2026-01-22,FL,Returning,Nike Baseball Cleats,1,79.99
2026-01-22,FL,Returning,Red Tongs,3,20.97
2026-01-22,FL,VIP,Ice Cube Tray,3,17.97
2026-01-22,FL,VIP,Family Tree Photo Frame,1,29.99
2026-01-22,FL,VIP,Green Bell Pepper,3,3.87
2026-01-22,FL,VIP,Chanel Coco Noir Eau De,1,129.99
2026-01-22,NY,VIP,Red Lipstick,2,25.98
2026-01-22,NY,New,Knoll Saarinen Executive Conference Chair,1,499.99
2026-01-22,NY,New,Grater Black,2,21.98
2026-01-22,NY,New,Plate,2,7.98
2026-01-22,NY,New,Blue & Black Check Shirt,1,29.99
2026-01-22,NY,VIP,Calvin Klein CK One,3,149.97
2026-01-22,NY,VIP,Electric Stove,1,49.99
2026-01-22,NY,VIP,Black Whisk,3,29.97
2026-01-22,WA,VIP,Green Bell Pepper,3,3.87
2026-01-22,WA,VIP,Soft Drinks,3,5.97
2026-01-22,WA,VIP,Men Check Shirt,2,55.98
2026-01-22,TX,Returning,Calvin Klein CK One,2,99.98
2026-01-22,CA,New,Fish Steak,1,14.99
2026-01-22,CA,New,Plate,2,7.98
2026-01-22,CA,New,Gucci Bloom Eau de,3,239.97
2026-01-22,CA,New,Knoll Saarinen Executive Conference Chair,2,999.98
2026-01-22,WA,Returning,Rolex Cellini Date Black Dial,2,17999.98
2026-01-22,CA,Returning,Cat Food,2,17.98
2026-01-22,CA,Returning,Plate,3,11.97
2026-01-22,CA,Returning,Annibale Colombo Sofa,2,4999.98
2026-01-23,IL,VIP,Strawberry,1,3.99
2026-01-23,IL,VIP,Calvin Klein CK One,2,99.98
2026-01-23,IL,VIP,Boxed Blender,2,79.98
2026-01-23,IL,VIP,Cat Food,1,8.99
2026-01-23,GA,New,Calvin Klein CK One,2,99.98
2026-01-23,CA,Returning,Beef Steak,1,12.99
2026-01-23,IL,VIP,Strawberry,3,11.97
2026-01-23,FL,New,Dog Food,1,10.99
2026-01-23,FL,New,Fork,1,3.99
2026-01-23,FL,New,Kiwi,3,7.47
2026-01-23,FL,VIP,Apple Airpods,3,389.97
2026-01-23,TX,Returning,Rolex Submariner Watch,1,13999.99
2026-01-23,TX,Returning,Knoll Saarinen Executive Conference Chair,3,1499.97
2026-01-23,TX,Returning,Water,2,1.98
2026-01-23,TX,Returning,Black Aluminium Cup,1,5.99
2026-01-23,FL,VIP,Green Bell Pepper,2,2.58
2026-01-23,FL,VIP,Ice Cube Tray,3,17.97
2026-01-23,IL,New,Red Nail Polish,2,17.98
2026-01-23,MO,Returning,Protein Powder,3,59.97
2026-01-23,MO,Returning,Chicken Meat,2,19.98
2026-01-23,IL,Returning,Chopping Board,3,38.97
2026-01-23,IL,Returning,Calvin Klein CK One,3,149.97
2026-01-23,MO,New,Gucci Bloom Eau de,3,239.97
2026-01-23,MO,New,Wooden Rolling Pin,3,35.97
2026-01-23,MO,New,Green Bell Pepper,2,2.58
2026-01-23,MO,VIP,Honey Jar,1,6.99
2026-01-23,MO,VIP,Blue & Black Check Shirt,3,89.97
2026-01-23,MO,VIP,Nike Air Jordan 1 Red And Black,1,149.99
2026-01-23,MO,VIP,Man Plaid Shirt,1,34.99
2026-01-23,MO,VIP,Citrus Squeezer Yellow,2,17.98
2026-01-23,MO,VIP,Fine Mesh Strainer,1,9.99
2026-01-23,TX,New,Protein Powder,2,39.98
2026-01-23,TX,New,Eggs,2,5.98
2026-01-23,TX,New,Man Short Sleeve Shirt,3,59.97
2026-01-23,TX,New,Yellow Peeler,2,11.98
2026-01-23,MO,New,Apple,2,3.98
2026-01-23,MO,New,Sports Sneakers Off White Red,2,219.98
2026-01-23,IL,New,Honey Jar,3,20.97
2026-01-23,IL,New,Nike Air Jordan 1 Red And Black,3,449.97
2026-01-23,IL,New,Juice,3,11.97
2026-01-23,IL,New,Red Tongs,2,13.98
2026-01-23,FL,VIP,Black Aluminium Cup,2,11.98
2026-01-23,FL,VIP,Rice,1,5.99
2026-01-23,FL,VIP,Soft Drinks,1,1.99
2026-01-23,NY,New,Electric Stove,2,99.98
2026-01-23,NY,New,Gigabyte Aorus Men Tshirt,1,24.99
2026-01-23,NY,New,Chanel Coco Noir Eau De,1,129.99
2026-01-23,NY,New,Man Short Sleeve Shirt,1,19.99
2026-01-23,IL,New,Ice Cube Tray,2,11.98
2026-01-23,IL,New,Powder Canister,1,14.99
2026-01-23,IL,New,Mulberry,1,4.99
2026-01-23,CA,VIP,Citrus Squeezer Yellow,1,8.99
2026-01-23,CA,VIP,Mulberry,3,14.97
2026-01-23,CA,VIP,Apple MacBook Pro 14 Inch Space Grey,1,1999.99
2026-01-23,CA,VIP,Cat Food,1,8.99
2026-01-23,IL,VIP,Citrus Squeezer Yellow,3,26.97
2026-01-23,IL,VIP,Calvin Klein CK One,1,49.99
2026-01-23,IL,VIP,Slotted Turner,3,26.97
2026-01-23,IL,VIP,Amazon Echo Plus,2,199.98
2026-01-23,MO,Returning,Men Check Shirt,1,27.99
2026-01-23,WA,VIP,Cat Food,1,8.99
2026-01-23,CA,New,Decoration Swing,3,179.97
2026-01-23,CA,New,Hand Blender,1,34.99
2026-01-23,CA,New,Dior J'adore,3,269.97
2026-01-23,MO,VIP,Chicken Meat,3,29.97
2026-01-23,MO,VIP,Protein Powder,1,19.99
2026-01-23,MO,VIP,Pan,1,24.99
2026-01-23,MO,VIP,Wooden Rolling Pin,2,23.98
2026-01-23,MO,Returning,Cooking Oil,1,4.99
2026-01-23,MO,Returning,Cat Food,2,17.98
2026-01-23,TX,VIP,Red Tongs,2,13.98
2026-01-23,NY,Returning,Bedside Table African Cherry,3,899.97
2026-01-23,NY,Returning,House Showpiece Plant,2,79.98
2026-01-23,NY,Returning,Puma Future Rider Trainers,1,89.99
2026-01-23,NY,Returning,Microwave Oven,2,179.98
2026-01-23,MO,Returning,Protein Powder,2,39.98
2026-01-23,NY,New,Honey Jar,3,20.97
2026-01-23,NY,New,Chicken Meat,1,9.99
2026-01-23,NY,New,Knife,3,44.97
2026-01-23,NY,New,Knoll Saarinen Executive Conference Chair,2,999.98
2026-01-23,NY,Returning,Fish Steak,3,44.97
2026-01-23,CA,New,Glass,3,14.97
2026-01-23,CA,New,Boxed Blender,2,79.98
2026-01-23,CA,New,Honey Jar,2,13.98
2026-01-23,WA,New,Fish Steak,3,44.97
2026-01-23,GA,New,Red Nail Polish,3,26.97
2026-01-23,GA,New,Protein Powder,2,39.98
2026-01-23,MO,Returning,Rolex Cellini Moonphase,3,38999.97
2026-01-23,MO,Returning,Nescafe Coffee,1,7.99
2026-01-23,MO,Returning,Milk,3,10.47
2026-01-23,MO,Returning,Tray,2,33.98
2026-01-23,TX,New,Spoon,1,4.99
2026-01-23,CA,New,Chopping Board,3,38.97
2026-01-23,CA,New,Wooden Bathroom Sink With Mirror,2,1599.98
2026-01-23,CA,New,Fish Steak,1,14.99
2026-01-23,CA,New,Rolex Submariner Watch,3,41999.97
2026-01-23,MO,VIP,Mug Tree Stand,3,47.97
2026-01-23,MO,VIP,Lenovo Yoga 920,2,2199.98
2026-01-23,MO,VIP,Lemon,1,0.79
2026-01-23,MO,VIP,Spice Rack,1,19.99
2026-01-23,MO,Returning,Potatoes,2,4.58
2026-01-23,MO,Returning,Eyeshadow Palette with Mirror,3,59.97
2026-01-23,MO,Returning,Cat Food,3,26.97
2026-01-23,FL,VIP,Wooden Bathroom Sink With Mirror,3,2399.97
2026-01-23,FL,VIP,Nike Baseball Cleats,1,79.99
2026-01-23,FL,VIP,Dior J'adore,2,179.98
2026-01-23,FL,VIP,Lunch Box,3,38.97
2026-01-23,FL,VIP,Honey Jar,3,20.97
2026-01-23,WA,VIP,Slotted Turner,3,26.97
2026-01-23,WA,VIP,Eyeshadow Palette with Mirror,2,39.98
2026-01-23,TX,VIP,Silver Pot With Glass Cap,1,39.99
2026-01-23,IL,Returning,New DELL XPS 13 9300 Laptop,1,1499.99
2026-01-23,IL,Returning,Green Bell Pepper,3,3.87
2026-01-23,IL,Returning,Knife,2,29.98
2026-01-23,TX,VIP,Mulberry,3,14.97
2026-01-23,TX,VIP,Man Short Sleeve Shirt,3,59.97
2026-01-23,TX,VIP,Juice,2,7.98
2026-01-23,FL,New,Chanel Coco Noir Eau De,3,389.97
2026-01-23,FL,New,Plant Pot,1,14.99
2026-01-23,NY,New,Strawberry,1,3.99
2026-01-23,NY,New,Rolex Cellini Moonphase,2,25999.98
2026-01-23,NY,New,Man Short Sleeve Shirt,3,59.97
2026-01-23,NY,VIP,Asus Zenbook Pro Dual Screen Laptop,1,1799.99
2026-01-23,MO,VIP,Nike Baseball Cleats,1,79.99
2026-01-23,MO,VIP,Ice Cube Tray,2,11.98
2026-01-23,MO,VIP,Ice Cream,2,10.98
2026-01-23,MO,VIP,Kiwi,1,2.49
2026-01-23,WA,Returning,Honey Jar,1,6.99
2026-01-23,WA,Returning,Lunch Box,1,12.99
2026-01-23,WA,Returning,Tray,1,16.99
2026-01-23,MO,New,Calvin Klein CK One,2,99.98
2026-01-23,MO,New,Men Check Shirt,1,27.99
2026-01-23,MO,New,Annibale Colombo Bed,2,3799.98
2026-01-23,CA,VIP,Silver Pot With Glass Cap,1,39.99
2026-01-23,CA,VIP,Family Tree Photo Frame,3,89.97
2026-01-23,CA,VIP,Rolex Submariner Watch,3,41999.97
2026-01-23,FL,VIP,Potatoes,2,4.58
2026-01-23,TX,Returning,Green Chili Pepper,3,2.97
2026-01-23,TX,Returning,Chopping Board,3,38.97
2026-01-23,TX,Returning,Dior J'adore,1,89.99
2026-01-23,TX,Returning,Lenovo Yoga 920,1,1099.99
2026-01-23,WA,New,Juice,1,3.99
2026-01-23,CA,Returning,Protein Powder,1,19.99
2026-01-23,CA,Returning,Knoll Saarinen Executive Conference Chair,1,499.99
2026-01-23,CA,Returning,Man Short Sleeve Shirt,1,19.99
2026-01-23,CA,Returning,Beef Steak,3,38.97
2026-01-23,MO,Returning,House Showpiece Plant,3,119.97
2026-01-23,NY,Returning,Fork,1,3.99
2026-01-23,NY,Returning,Bamboo Spatula,3,23.97
2026-01-23,NY,Returning,Milk,2,6.98
2026-01-23,IL,VIP,Protein Powder,2,39.98
2026-01-23,IL,New,Longines Master Collection,1,1499.99
2026-01-23,IL,New,Kiwi,2,4.98
2026-01-23,IL,New,Amazon Echo Plus,3,299.97
2026-01-23,MO,VIP,Gucci Bloom Eau de,3,239.97
2026-01-23,MO,VIP,Longines Master Collection,3,4499.97
2026-01-23,FL,VIP,Fork,2,7.98
2026-01-23,NY,New,Fork,2,7.98
2026-01-23,NY,New,Gucci Bloom Eau de,2,159.98
2026-01-23,NY,New,Yellow Peeler,1,5.99
2026-01-23,NY,New,Table Lamp,2,99.98
2026-01-23,TX,VIP,Wooden Bathroom Sink With Mirror,3,2399.97
2026-01-23,TX,VIP,Cat Food,3,26.97
2026-01-23,TX,VIP,Eyeshadow Palette with Mirror,1,19.99
2026-01-23,TX,VIP,Apple Airpods,2,259.98
2026-01-23,IL,New,Fine Mesh Strainer,3,29.97
2026-01-23,IL,New,Cat Food,3,26.97
2026-01-23,IL,New,Grater Black,3,32.97
2026-01-23,FL,New,Apple,1,1.99
2026-01-23,FL,New,Fish Steak,2,29.98
2026-01-23,FL,New,Men Check Shirt,1,27.99
2026-01-23,CA,New,Nike Baseball Cleats,3,239.97
2026-01-23,CA,New,Kiwi,2,4.98
2026-01-23,CA,New,Apple MacBook Pro 14 Inch Space Grey,3,5999.97
2026-01-23,FL,Returning,Dior J'adore,1,89.99
2026-01-23,FL,Returning,Nike Baseball Cleats,2,159.98
2026-01-23,FL,Returning,Red Tongs,3,20.97
2026-01-23,FL,Returning,Blue & Black Check Shirt,3,89.97
2026-01-24,MO,Returning,New DELL XPS 13 9300 Laptop,2,2999.98
2026-01-24,MO,Returning,Cat Food,2,17.98
2026-01-24,WA,VIP,Puma Future Rider Trainers,2,179.98
2026-01-24,WA,VIP,Fine Mesh Strainer,3,29.97
2026-01-24,WA,VIP,Potatoes,1,2.29
2026-01-24,WA,VIP,Rice,2,11.98
2026-01-24,WA,Returning,Electric Stove,2,99.98
2026-01-24,WA,Returning,Annibale Colombo Sofa,1,2499.99
2026-01-24,WA,Returning,Decoration Swing,1,59.99
2026-01-24,WA,Returning,Red Nail Polish,2,17.98
2026-01-24,FL,Returning,Fork,2,7.98
2026-01-24,FL,New,Kiwi,3,7.47
2026-01-24,FL,New,Fork,1,3.99
2026-01-24,FL,New,Table Lamp,1,49.99
2026-01-24,FL,New,Rolex Submariner Watch,3,41999.97
2026-01-24,MO,New,Beef Steak,2,25.98
2026-01-24,MO,New,Fine Mesh Strainer,1,9.99
2026-01-24,MO,New,Sports Sneakers Off White Red,3,329.97
2026-01-24,MO,New,Milk,1,3.49
2026-01-24,MO,New,Grater Black,1,10.99
2026-01-24,MO,New,Red Tongs,2,13.98
2026-01-24,MO,New,Yellow Peeler,3,17.97
2026-01-24,NY,VIP,Strawberry,2,7.98
2026-01-24,NY,VIP,Cooking Oil,3,14.97
2026-01-24,NY,VIP,Carbon Steel Wok,1,29.99
2026-01-24,TX,Returning,Ice Cream,1,5.49
2026-01-24,TX,Returning,Annibale Colombo Sofa,2,4999.98
2026-01-24,MO,VIP,Milk,2,6.98
2026-01-24,MO,VIP,Mug Tree Stand,3,47.97
2026-01-24,MO,VIP,Ice Cube Tray,2,11.98
2026-01-24,IL,VIP,Green Chili Pepper,2,1.98
2026-01-24,FL,Returning,Boxed Blender,2,79.98
2026-01-24,FL,Returning,Juice,2,7.98
2026-01-24,TX,VIP,Protein Powder,3,59.97
2026-01-24,CA,New,Man Plaid Shirt,3,104.97
2026-01-24,CA,New,Silver Pot With Glass Cap,1,39.99
2026-01-24,CA,New,Amazon Echo Plus,1,99.99
2026-01-24,CA,New,Mulberry,2,9.98
2026-01-24,GA,New,Rice,3,17.97
2026-01-24,GA,New,Asus Zenbook Pro Dual Screen Laptop,3,5399.97
2026-01-24,GA,New,Dolce Shine Eau de,1,69.99
2026-01-24,GA,New,Kitchen Sieve,1,7.99
2026-01-24,FL,New,Wooden Bathroom Sink With Mirror,2,1599.98
2026-01-24,FL,New,Mug Tree Stand,3,47.97
2026-01-24,FL,New,Grater Black,1,10.99
2026-01-24,MO,Returning,Rolex Datejust,2,21999.98
2026-01-24,MO,Returning,Dior J'adore,3,269.97
2026-01-24,MO,Returning,Rice,1,5.99
2026-01-24,WA,Returning,Men Check Shirt,2,55.98
2026-01-24,WA,Returning,Tray,3,50.97
2026-01-24,WA,Returning,Green Bell Pepper,2,2.58
2026-01-24,CA,Returning,Powder Canister,1,14.99
2026-01-24,TX,New,Yellow Peeler,1,5.99
2026-01-24,TX,New,Protein Powder,2,39.98
2026-01-24,TX,New,New DELL XPS 13 9300 Laptop,2,2999.98
2026-01-24,TX,New,Calvin Klein CK One,1,49.99
2026-01-24,GA,VIP,Carbon Steel Wok,2,59.98
2026-01-24,GA,VIP,Bedside Table African Cherry,1,299.99
2026-01-24,FL,New,Lenovo Yoga 920,3,3299.97
2026-01-24,FL,New,Sports Sneakers Off White & Red,3,359.97
2026-01-24,FL,Returning,Fork,3,11.97
2026-01-24,FL,Returning,Glass,3,14.97
2026-01-24,FL,Returning,Fine Mesh Strainer,1,9.99
2026-01-24,FL,Returning,Slotted Turner,1,8.99
2026-01-24,NY,New,Bamboo Spatula,3,23.97
2026-01-24,NY,New,Cucumber,1,1.49
2026-01-24,FL,Returning,Rolex Datejust,1,10999.99
2026-01-24,FL,Returning,Ice Cube Tray,1,5.99
2026-01-24,FL,Returning,Water,1,0.99
2026-01-24,IL,VIP,Family Tree Photo Frame,3,89.97
2026-01-24,IL,VIP,Yellow Peeler,1,5.99
2026-01-24,IL,New,Lenovo Yoga 920,2,2199.98
2026-01-24,IL,New,Rolex Submariner Watch,1,13999.99
2026-01-24,IL,New,Honey Jar,1,6.99
2026-01-24,IL,New,Man Short Sleeve Shirt,1,19.99
2026-01-24,WA,Returning,Tray,2,33.98
2026-01-24,FL,New,Egg Slicer,3,20.97
2026-01-24,FL,New,Water,3,2.97
2026-01-24,NY,New,Apple,2,3.98
2026-01-24,GA,VIP,Apple,2,3.98
2026-01-24,GA,VIP,Amazon Echo Plus,1,99.99
2026-01-24,TX,Returning,Brown Leather Belt Watch,3,269.97
2026-01-24,TX,Returning,Decoration Swing,3,179.97
2026-01-24,TX,Returning,Man Plaid Shirt,1,34.99
2026-01-24,TX,Returning,Black Aluminium Cup,3,17.97
2026-01-24,WA,Returning,Grater Black,2,21.98
2026-01-24,WA,Returning,Chanel Coco Noir Eau De,3,389.97
2026-01-24,WA,Returning,House Showpiece Plant,3,119.97
2026-01-24,TX,VIP,Glass,2,9.98
2026-01-24,TX,VIP,Plant Pot,3,44.97
2026-01-24,TX,VIP,Annibale Colombo Sofa,3,7499.97
2026-01-24,TX,VIP,Boxed Blender,2,79.98
2026-01-24,FL,New,Apple MacBook Pro 14 Inch Space Grey,3,5999.97
2026-01-24,WA,VIP,Red Nail Polish,2,17.98
2026-01-24,WA,VIP,Eggs,1,2.99
2026-01-24,WA,VIP,Yellow Peeler,2,11.98
2026-01-24,WA,VIP,Red Onions,3,5.97
2026-01-24,IL,VIP,Spice Rack,3,59.97
2026-01-24,IL,VIP,Gigabyte Aorus Men Tshirt,2,49.98
2026-01-24,IL,VIP,Boxed Blender,3,119.97
2026-01-24,IL,VIP,Huawei Matebook X Pro,1,1399.99
2026-01-25,NY,VIP,Rolex Cellini Date Black Dial,1,8999.99
2026-01-25,MO,New,Dog Food,1,10.99
2026-01-25,MO,New,Fork,2,7.98
2026-01-25,NY,Returning,Chicken Meat,3,29.97
2026-01-25,NY,Returning,Cat Food,2,17.98
2026-01-25,NY,Returning,Lemon,2,1.58
2026-01-25,NY,Returning,Ice Cream,1,5.49
2026-01-25,MO,VIP,Rolex Cellini Moonphase,1,12999.99
2026-01-25,MO,VIP,Strawberry,1,3.99
2026-01-25,IL,Returning,Plate,3,11.97
2026-01-25,IL,Returning,Nike Air Jordan 1 Red And Black,1,149.99
2026-01-25,IL,Returning,Apple MacBook Pro 14 Inch Space Grey,3,5999.97
2026-01-25,IL,Returning,Beef Steak,1,12.99
2026-01-25,CA,New,Annibale Colombo Bed,1,1899.99
2026-01-25,TX,VIP,Powder Canister,3,44.97
2026-01-25,TX,VIP,Mulberry,3,14.97
2026-01-25,GA,New,Silver Pot With Glass Cap,3,119.97
2026-01-25,GA,New,Kiwi,1,2.49
2026-01-25,CA,Returning,Cat Food,1,8.99
2026-01-25,CA,Returning,Nescafe Coffee,3,23.97
2026-01-25,CA,Returning,Tray,2,33.98
2026-01-25,CA,Returning,Chopping Board,2,25.98
2026-01-25,GA,New,Fork,2,7.98
2026-01-25,GA,New,Silver Pot With Glass Cap,2,79.98
2026-01-25,GA,New,Powder Canister,3,44.97
2026-01-25,GA,New,Apple,1,1.99
2026-01-25,GA,Returning,Apple Airpods,2,259.98
2026-01-25,GA,Returning,Glass,2,9.98
2026-01-25,GA,Returning,Man Plaid Shirt,1,34.99
2026-01-25,MO,VIP,Red Lipstick,1,12.99
2026-01-25,CA,VIP,Apple Airpods,3,389.97
2026-01-25,CA,VIP,Knife,1,14.99
2026-01-25,MO,New,Rolex Datejust,3,32999.97
2026-01-25,MO,New,Sports Sneakers Off White & Red,2,239.98
2026-01-25,FL,New,Lenovo Yoga 920,3,3299.97
2026-01-25,TX,VIP,Red Nail Polish,3,26.97
2026-01-25,TX,VIP,Hand Blender,1,34.99
2026-01-25,TX,VIP,Dog Food,3,32.97
2026-01-25,IL,New,Red Onions,1,1.99
2026-01-25,IL,New,Kitchen Sieve,3,23.97
2026-01-25,IL,New,Ice Cream,2,10.98
2026-01-25,IL,New,Spoon,3,14.97
2026-01-25,IL,Returning,Lenovo Yoga 920,1,1099.99
2026-01-25,IL,Returning,Plant Pot,2,29.98
2026-01-25,IL,Returning,Glass,1,4.99
2026-01-25,CA,Returning,Glass,2,9.98
2026-01-25,CA,Returning,Green Chili Pepper,1,0.99
2026-01-25,CA,Returning,Slotted Turner,3,26.97
2026-01-25,WA,Returning,Cooking Oil,3,14.97
2026-01-25,WA,Returning,Glass,1,4.99
2026-01-25,WA,Returning,Bamboo Spatula,3,23.97
2026-01-25,NY,Returning,Nescafe Coffee,1,7.99
2026-01-25,NY,Returning,Nike Baseball Cleats,3,239.97
2026-01-25,NY,Returning,Puma Future Rider Trainers,1,89.99
2026-01-25,NY,Returning,Hand Blender,1,34.99
2026-01-25,FL,Returning,Microwave Oven,1,89.99
2026-01-25,FL,Returning,Glass,2,9.98
2026-01-25,FL,New,Silver Pot With Glass Cap,3,119.97
2026-01-25,FL,New,Mulberry,3,14.97
2026-01-25,FL,New,Wooden Bathroom Sink With Mirror,3,2399.97
2026-01-25,FL,New,House Showpiece Plant,2,79.98
2026-01-25,GA,New,Boxed Blender,1,39.99
2026-01-25,GA,New,Mulberry,2,9.98
2026-01-25,GA,New,Rolex Datejust,3,32999.97
2026-01-25,GA,New,Longines Master Collection,3,4499.97
2026-01-25,WA,New,Tray,3,50.97
2026-01-25,WA,New,Boxed Blender,2,79.98
2026-01-25,WA,New,Essence Mascara Lash Princess,3,29.97
2026-01-25,WA,New,Protein Powder,1,19.99
2026-01-25,FL,New,Rice,2,11.98
2026-01-25,MO,New,Sports Sneakers Off White & Red,3,359.97
2026-01-25,GA,Returning,New DELL XPS 13 9300 Laptop,2,2999.98
2026-01-25,GA,Returning,Bedside Table African Cherry,3,899.97
2026-01-25,GA,Returning,Nescafe Coffee,1,7.99
2026-01-25,GA,Returning,Plant Pot,3,44.97
2026-01-25,NY,VIP,Men Check Shirt,3,83.97
2026-01-25,NY,VIP,Spice Rack,3,59.97
2026-01-25,CA,New,Boxed Blender,2,79.98
2026-01-25,WA,VIP,Pan,3,74.97
2026-01-25,WA,VIP,Table Lamp,3,149.97
2026-01-25,WA,VIP,Ice Cream,1,5.49
2026-01-25,WA,VIP,Glass,1,4.99
2026-01-25,NY,New,Microwave Oven,2,179.98
2026-01-25,NY,New,Huawei Matebook X Pro,1,1399.99
2026-01-25,NY,New,Red Tongs,3,20.97
2026-01-25,NY,New,Bamboo Spatula,2,15.98
2026-01-25,TX,New,Green Chili Pepper,3,2.97
2026-01-25,TX,New,Ice Cream,3,16.47
2026-01-25,TX,New,Man Plaid Shirt,2,69.98
2026-01-25,NY,VIP,Cooking Oil,2,9.98
2026-01-25,NY,New,Strawberry,3,11.97
2026-01-25,NY,New,Brown Leather Belt Watch,3,269.97
2026-01-25,MO,VIP,Potatoes,2,4.58
